region_user,subclass_A_positive,subclass_B_negative,same_cell_type_label,separator_gene,mean_log2_A,mean_log2_B,pct_A,pct_B,log2_gap
ORBm,029 L6b CTX Glut,053 Sst Gaba,False,Rai14,6.41,0.153,86.5,2.7,6.257
ORBm,029 L6b CTX Glut,053 Sst Gaba,False,Ccn2,6.137,0.102,76.9,1.9,6.035
ORBm,029 L6b CTX Glut,053 Sst Gaba,False,Sulf1,5.79,0.156,78.6,2.7,5.635
ORBm,029 L6b CTX Glut,053 Sst Gaba,False,Cplx3,5.342,0.071,61.6,1.3,5.27
ORBm,029 L6b CTX Glut,053 Sst Gaba,False,Sema5b,5.448,0.301,75.8,5.2,5.147
ORBm,029 L6b CTX Glut,053 Sst Gaba,False,Foxp2,5.375,0.237,68.7,4.1,5.138
ORBm,029 L6b CTX Glut,053 Sst Gaba,False,Nxph4,4.913,0.248,65.5,4.0,4.665
ORBm,029 L6b CTX Glut,053 Sst Gaba,False,Fezf2,4.394,0.14,68.7,2.5,4.255
ORBm,029 L6b CTX Glut,053 Sst Gaba,False,Ppp1r1b,4.107,0.174,62.6,3.1,3.933
ORBm,030 L6 CT CTX Glut,004 L6 IT CTX Glut,True,Foxp2,8.498,0.371,98.7,6.5,8.127
ORBm,030 L6 CT CTX Glut,004 L6 IT CTX Glut,True,Rprm,7.383,0.675,91.3,11.8,6.708
ORBm,030 L6 CT CTX Glut,004 L6 IT CTX Glut,True,Syt6,6.902,0.35,91.7,6.2,6.552
ORBm,030 L6 CT CTX Glut,004 L6 IT CTX Glut,True,Sla,4.497,0.238,68.1,4.2,4.258
ORBm,030 L6 CT CTX Glut,004 L6 IT CTX Glut,True,Zfhx3,2.441,0.193,39.7,3.6,2.248
ORBm,030 L6 CT CTX Glut,004 L6 IT CTX Glut,True,Cyp26b1,1.761,0.057,27.2,1.1,1.704
ORBm,030 L6 CT CTX Glut,005 L5 IT CTX Glut,False,Foxp2,8.498,0.472,98.7,8.8,8.025
ORBm,030 L6 CT CTX Glut,005 L5 IT CTX Glut,False,Syt6,6.902,0.317,91.7,5.9,6.585
ORBm,030 L6 CT CTX Glut,005 L5 IT CTX Glut,False,Sla,4.497,0.086,68.1,1.6,4.41
ORBm,030 L6 CT CTX Glut,005 L5 IT CTX Glut,False,Zfhx3,2.441,0.34,39.7,6.5,2.101
ORBm,030 L6 CT CTX Glut,005 L5 IT CTX Glut,False,Cyp26b1,1.761,0.113,27.2,2.2,1.647
ORBm,030 L6 CT CTX Glut,006 L4/5 IT CTX Glut,False,Foxp2,8.498,0.523,98.7,9.6,7.974
ORBm,030 L6 CT CTX Glut,006 L4/5 IT CTX Glut,False,Syt6,6.902,0.206,91.7,3.8,6.696
ORBm,030 L6 CT CTX Glut,006 L4/5 IT CTX Glut,False,Sema5a,6.555,0.476,85.8,8.5,6.08
ORBm,030 L6 CT CTX Glut,006 L4/5 IT CTX Glut,False,Sulf1,5.322,0.24,71.9,4.4,5.082
ORBm,030 L6 CT CTX Glut,006 L4/5 IT CTX Glut,False,Sla,4.497,0.088,68.1,1.6,4.408
ORBm,030 L6 CT CTX Glut,006 L4/5 IT CTX Glut,False,Sema5b,4.616,0.506,67.6,9.1,4.11
ORBm,030 L6 CT CTX Glut,006 L4/5 IT CTX Glut,False,Ptpru,3.678,0.629,58.5,11.7,3.048
ORBm,030 L6 CT CTX Glut,006 L4/5 IT CTX Glut,False,Zfhx3,2.441,0.37,39.7,7.1,2.072
ORBm,030 L6 CT CTX Glut,006 L4/5 IT CTX Glut,False,Drd1,2.098,0.248,35.6,4.5,1.85
ORBm,030 L6 CT CTX Glut,006 L4/5 IT CTX Glut,False,Cyp26b1,1.761,0.142,27.2,2.6,1.618
ORBm,030 L6 CT CTX Glut,007 L2/3 IT CTX Glut,False,Foxp2,8.498,0.262,98.7,4.7,8.236
ORBm,030 L6 CT CTX Glut,007 L2/3 IT CTX Glut,False,Thsd7b,7.399,0.493,91.8,8.9,6.906
ORBm,030 L6 CT CTX Glut,007 L2/3 IT CTX Glut,False,Rprm,7.383,0.641,91.3,11.5,6.741
ORBm,030 L6 CT CTX Glut,007 L2/3 IT CTX Glut,False,Syt6,6.902,0.175,91.7,3.1,6.727
ORBm,030 L6 CT CTX Glut,007 L2/3 IT CTX Glut,False,Sema5a,6.555,0.353,85.8,6.5,6.202
ORBm,030 L6 CT CTX Glut,007 L2/3 IT CTX Glut,False,Rai14,4.785,0.204,71.8,3.7,4.581
ORBm,030 L6 CT CTX Glut,007 L2/3 IT CTX Glut,False,Fezf2,4.676,0.155,71.8,2.9,4.522
ORBm,030 L6 CT CTX Glut,007 L2/3 IT CTX Glut,False,Sla,4.497,0.171,68.1,3.1,4.325
ORBm,030 L6 CT CTX Glut,007 L2/3 IT CTX Glut,False,Zfhx3,2.441,0.506,39.7,8.9,1.935
ORBm,030 L6 CT CTX Glut,007 L2/3 IT CTX Glut,False,Drd1,2.098,0.284,35.6,5.1,1.814
ORBm,030 L6 CT CTX Glut,007 L2/3 IT CTX Glut,False,Cyp26b1,1.761,0.058,27.2,1.1,1.703
ORBm,030 L6 CT CTX Glut,007 L2/3 IT CTX Glut,False,Gfra1,1.669,0.59,26.7,10.7,1.079
ORBm,030 L6 CT CTX Glut,022 L5 ET CTX Glut,False,Thsd7b,7.399,0.48,91.8,8.8,6.919
ORBm,030 L6 CT CTX Glut,022 L5 ET CTX Glut,False,Syt6,6.902,0.413,91.7,7.5,6.489
ORBm,030 L6 CT CTX Glut,022 L5 ET CTX Glut,False,Sema5a,6.555,0.402,85.8,7.2,6.153
ORBm,030 L6 CT CTX Glut,022 L5 ET CTX Glut,False,Sulf1,5.322,0.322,71.9,6.0,5.0
ORBm,030 L6 CT CTX Glut,022 L5 ET CTX Glut,False,Rai14,4.785,0.249,71.8,4.6,4.536
ORBm,030 L6 CT CTX Glut,022 L5 ET CTX Glut,False,Sema5b,4.616,0.262,67.6,4.9,4.354
ORBm,030 L6 CT CTX Glut,022 L5 ET CTX Glut,False,Sla,4.497,0.352,68.1,6.4,4.144
ORBm,030 L6 CT CTX Glut,022 L5 ET CTX Glut,False,Drd1,2.098,0.055,35.6,1.0,2.042
ORBm,030 L6 CT CTX Glut,022 L5 ET CTX Glut,False,Cyp26b1,1.761,0.072,27.2,1.3,1.689
ORBm,030 L6 CT CTX Glut,022 L5 ET CTX Glut,False,Gfra1,1.669,0.197,26.7,3.7,1.473
ORBm,030 L6 CT CTX Glut,029 L6b CTX Glut,True,Cyp26b1,1.761,0.043,27.2,0.8,1.718
ORBm,030 L6 CT CTX Glut,029 L6b CTX Glut,True,Etv1,1.965,0.9,31.1,14.6,1.064
ORBm,030 L6 CT CTX Glut,032 L5 NP CTX Glut,False,Thsd7b,7.399,0.37,91.8,5.8,7.029
ORBm,030 L6 CT CTX Glut,032 L5 NP CTX Glut,False,Syt6,6.902,0.481,91.7,7.5,6.42
ORBm,030 L6 CT CTX Glut,032 L5 NP CTX Glut,False,Sulf1,5.322,0.275,71.9,4.3,5.047
ORBm,030 L6 CT CTX Glut,032 L5 NP CTX Glut,False,Sla,4.497,0.105,68.1,1.7,4.392
ORBm,030 L6 CT CTX Glut,032 L5 NP CTX Glut,False,Ppp1r1b,4.949,0.808,73.3,13.1,4.141
ORBm,030 L6 CT CTX Glut,032 L5 NP CTX Glut,False,Nr4a2,1.892,0.105,30.1,1.7,1.787
ORBm,030 L6 CT CTX Glut,032 L5 NP CTX Glut,False,Zfhx3,2.441,0.67,39.7,10.9,1.771
ORBm,030 L6 CT CTX Glut,032 L5 NP CTX Glut,False,Cyp26b1,1.761,0.06,27.2,1.0,1.701
ORBm,030 L6 CT CTX Glut,032 L5 NP CTX Glut,False,Deptor,2.494,0.904,40.2,15.0,1.59
ORBm,030 L6 CT CTX Glut,032 L5 NP CTX Glut,False,Gfra1,1.669,0.167,26.7,2.8,1.503
ORBm,030 L6 CT CTX Glut,046 Vip Gaba,False,Foxp2,8.498,0.301,98.7,4.5,8.196
ORBm,030 L6 CT CTX Glut,046 Vip Gaba,False,Meis2,8.683,0.655,96.3,10.0,8.028
ORBm,030 L6 CT CTX Glut,046 Vip Gaba,False,Tbr1,7.566,0.363,96.6,5.6,7.203
ORBm,030 L6 CT CTX Glut,046 Vip Gaba,False,Mpped1,7.945,0.957,97.9,14.6,6.988
ORBm,030 L6 CT CTX Glut,046 Vip Gaba,False,Satb2,6.931,0.454,91.6,6.9,6.477
ORBm,030 L6 CT CTX Glut,046 Vip Gaba,False,Crym,5.979,0.181,85.3,2.8,5.798
ORBm,030 L6 CT CTX Glut,046 Vip Gaba,False,Spon1,6.087,0.347,77.3,5.3,5.74
ORBm,030 L6 CT CTX Glut,046 Vip Gaba,False,Sulf1,5.322,0.143,71.9,2.2,5.179
ORBm,030 L6 CT CTX Glut,046 Vip Gaba,False,Ppp1r1b,4.949,0.183,73.3,2.9,4.767
ORBm,030 L6 CT CTX Glut,046 Vip Gaba,False,Fezf2,4.676,0.106,71.8,1.6,4.571
ORBm,030 L6 CT CTX Glut,046 Vip Gaba,False,Sla,4.497,0.05,68.1,0.8,4.446
ORBm,030 L6 CT CTX Glut,046 Vip Gaba,False,Rai14,4.785,0.401,71.8,5.9,4.384
ORBm,030 L6 CT CTX Glut,049 Lamp5 Gaba,False,Foxp2,8.498,0.287,98.7,4.7,8.211
ORBm,030 L6 CT CTX Glut,049 Lamp5 Gaba,False,Meis2,8.683,0.676,96.3,10.9,8.007
ORBm,030 L6 CT CTX Glut,049 Lamp5 Gaba,False,Tbr1,7.566,0.442,96.6,7.1,7.124
ORBm,030 L6 CT CTX Glut,049 Lamp5 Gaba,False,Rprm,7.383,0.367,91.3,6.1,7.016
ORBm,030 L6 CT CTX Glut,049 Lamp5 Gaba,False,Syt6,6.902,0.181,91.7,2.8,6.721
ORBm,030 L6 CT CTX Glut,049 Lamp5 Gaba,False,Satb2,6.931,0.478,91.6,7.9,6.453
ORBm,030 L6 CT CTX Glut,049 Lamp5 Gaba,False,Crym,5.979,0.22,85.3,3.7,5.759
ORBm,030 L6 CT CTX Glut,049 Lamp5 Gaba,False,Spon1,6.087,0.446,77.3,7.4,5.641
ORBm,030 L6 CT CTX Glut,049 Lamp5 Gaba,False,Sulf1,5.322,0.229,71.9,3.8,5.094
ORBm,030 L6 CT CTX Glut,049 Lamp5 Gaba,False,Rai14,4.785,0.131,71.8,2.1,4.654
ORBm,030 L6 CT CTX Glut,049 Lamp5 Gaba,False,Fezf2,4.676,0.156,71.8,2.7,4.521
ORBm,030 L6 CT CTX Glut,049 Lamp5 Gaba,False,Ppp1r1b,4.949,0.609,73.3,10.3,4.34
ORBm,030 L6 CT CTX Glut,052 Pvalb Gaba,False,Meis2,8.683,0.585,96.3,10.2,8.098
ORBm,030 L6 CT CTX Glut,052 Pvalb Gaba,False,Foxp2,8.498,0.517,98.7,8.3,7.98
ORBm,030 L6 CT CTX Glut,052 Pvalb Gaba,False,Tbr1,7.566,0.495,96.6,8.6,7.071
ORBm,030 L6 CT CTX Glut,052 Pvalb Gaba,False,Rprm,7.383,0.369,91.3,6.5,7.014
ORBm,030 L6 CT CTX Glut,052 Pvalb Gaba,False,Syt6,6.902,0.368,91.7,6.2,6.534
ORBm,030 L6 CT CTX Glut,052 Pvalb Gaba,False,Satb2,6.931,0.62,91.6,10.3,6.311
ORBm,030 L6 CT CTX Glut,052 Pvalb Gaba,False,Crym,5.979,0.239,85.3,4.3,5.74
ORBm,030 L6 CT CTX Glut,052 Pvalb Gaba,False,Sulf1,5.322,0.178,71.9,3.0,5.144
ORBm,030 L6 CT CTX Glut,052 Pvalb Gaba,False,Ppp1r1b,4.949,0.181,73.3,3.3,4.769
ORBm,030 L6 CT CTX Glut,052 Pvalb Gaba,False,Rai14,4.785,0.138,71.8,2.4,4.647
ORBm,030 L6 CT CTX Glut,052 Pvalb Gaba,False,Fezf2,4.676,0.115,71.8,2.1,4.561
ORBm,030 L6 CT CTX Glut,052 Pvalb Gaba,False,Sla,4.497,0.389,68.1,6.8,4.108
ORBm,030 L6 CT CTX Glut,053 Sst Gaba,False,Nfib,9.341,0.789,99.8,13.5,8.551
ORBm,030 L6 CT CTX Glut,053 Sst Gaba,False,Foxp2,8.498,0.237,98.7,4.1,8.261
ORBm,030 L6 CT CTX Glut,053 Sst Gaba,False,Meis2,8.683,0.632,96.3,10.9,8.052
ORBm,030 L6 CT CTX Glut,053 Sst Gaba,False,Tbr1,7.566,0.516,96.6,9.0,7.05
ORBm,030 L6 CT CTX Glut,053 Sst Gaba,False,Rprm,7.383,0.414,91.3,7.2,6.968
ORBm,030 L6 CT CTX Glut,053 Sst Gaba,False,Satb2,6.931,0.554,91.6,9.4,6.377
ORBm,030 L6 CT CTX Glut,053 Sst Gaba,False,Syt6,6.902,0.638,91.7,10.6,6.264
ORBm,030 L6 CT CTX Glut,053 Sst Gaba,False,Crym,5.979,0.261,85.3,4.6,5.718
ORBm,030 L6 CT CTX Glut,053 Sst Gaba,False,Sulf1,5.322,0.156,71.9,2.7,5.166
ORBm,030 L6 CT CTX Glut,053 Sst Gaba,False,Ppp1r1b,4.949,0.174,73.3,3.1,4.775
ORBm,030 L6 CT CTX Glut,053 Sst Gaba,False,Rai14,4.785,0.153,71.8,2.7,4.632
ORBm,030 L6 CT CTX Glut,053 Sst Gaba,False,Fezf2,4.676,0.14,71.8,2.5,4.537
ORBm,032 L5 NP CTX Glut,004 L6 IT CTX Glut,False,Tshz2,11.913,0.341,100.0,6.0,11.571
ORBm,032 L5 NP CTX Glut,004 L6 IT CTX Glut,False,Nxph1,7.171,0.665,80.1,11.6,6.507
ORBm,032 L5 NP CTX Glut,004 L6 IT CTX Glut,False,Trhr,5.317,0.072,71.2,1.3,5.245
ORBm,032 L5 NP CTX Glut,004 L6 IT CTX Glut,False,Slc17a6,5.134,0.054,70.7,0.9,5.08
ORBm,032 L5 NP CTX Glut,004 L6 IT CTX Glut,False,Foxp2,5.331,0.371,72.2,6.5,4.961
ORBm,032 L5 NP CTX Glut,004 L6 IT CTX Glut,False,Rprm,4.89,0.675,68.2,11.8,4.215
ORBm,032 L5 NP CTX Glut,004 L6 IT CTX Glut,False,Amigo2,3.276,0.395,48.9,7.2,2.88
ORBm,032 L5 NP CTX Glut,004 L6 IT CTX Glut,False,Cacng5,2.422,0.031,36.9,0.6,2.391
ORBm,032 L5 NP CTX Glut,004 L6 IT CTX Glut,False,Ccn2,2.001,0.076,31.4,1.4,1.925
ORBm,032 L5 NP CTX Glut,004 L6 IT CTX Glut,False,Slc17a8,1.838,0.061,26.4,1.1,1.776
ORBm,032 L5 NP CTX Glut,005 L5 IT CTX Glut,True,Tshz2,11.913,0.455,100.0,8.0,11.458
ORBm,032 L5 NP CTX Glut,005 L5 IT CTX Glut,True,Nxph1,7.171,0.768,80.1,13.8,6.404
ORBm,032 L5 NP CTX Glut,005 L5 IT CTX Glut,True,Trhr,5.317,0.326,71.2,5.6,4.991
ORBm,032 L5 NP CTX Glut,005 L5 IT CTX Glut,True,Slc17a6,5.134,0.197,70.7,3.5,4.937
ORBm,032 L5 NP CTX Glut,005 L5 IT CTX Glut,True,Foxp2,5.331,0.472,72.2,8.8,4.859
ORBm,032 L5 NP CTX Glut,005 L5 IT CTX Glut,True,Amigo2,3.276,0.269,48.9,5.2,3.007
ORBm,032 L5 NP CTX Glut,005 L5 IT CTX Glut,True,Cacng5,2.422,0.05,36.9,0.9,2.372
ORBm,032 L5 NP CTX Glut,005 L5 IT CTX Glut,True,Ccn2,2.001,0.074,31.4,1.4,1.927
ORBm,032 L5 NP CTX Glut,005 L5 IT CTX Glut,True,Slc17a8,1.838,0.056,26.4,1.1,1.782
ORBm,032 L5 NP CTX Glut,006 L4/5 IT CTX Glut,False,Nxph1,7.171,0.568,80.1,10.2,6.604
ORBm,032 L5 NP CTX Glut,006 L4/5 IT CTX Glut,False,Foxp2,5.331,0.523,72.2,9.6,4.808
ORBm,032 L5 NP CTX Glut,006 L4/5 IT CTX Glut,False,Trhr,5.317,0.522,71.2,8.8,4.795
ORBm,032 L5 NP CTX Glut,006 L4/5 IT CTX Glut,False,Sema5a,4.622,0.476,61.4,8.5,4.146
ORBm,032 L5 NP CTX Glut,006 L4/5 IT CTX Glut,False,Sema5b,4.037,0.506,54.1,9.1,3.531
ORBm,032 L5 NP CTX Glut,006 L4/5 IT CTX Glut,False,Amigo2,3.276,0.307,48.9,5.9,2.969
ORBm,032 L5 NP CTX Glut,006 L4/5 IT CTX Glut,False,Ptpru,3.284,0.629,49.8,11.7,2.654
ORBm,032 L5 NP CTX Glut,006 L4/5 IT CTX Glut,False,Cacng5,2.422,0.068,36.9,1.3,2.354
ORBm,032 L5 NP CTX Glut,006 L4/5 IT CTX Glut,False,Ccn2,2.001,0.046,31.4,0.9,1.955
ORBm,032 L5 NP CTX Glut,006 L4/5 IT CTX Glut,False,Slc17a8,1.838,0.056,26.4,1.1,1.782
ORBm,032 L5 NP CTX Glut,006 L4/5 IT CTX Glut,False,Drd1,1.697,0.248,27.1,4.5,1.449
ORBm,032 L5 NP CTX Glut,007 L2/3 IT CTX Glut,False,Tshz2,11.913,0.724,100.0,11.9,11.189
ORBm,032 L5 NP CTX Glut,007 L2/3 IT CTX Glut,False,Nxph1,7.171,0.453,80.1,8.1,6.719
ORBm,032 L5 NP CTX Glut,007 L2/3 IT CTX Glut,False,Fezf2,6.503,0.155,86.3,2.9,6.348
ORBm,032 L5 NP CTX Glut,007 L2/3 IT CTX Glut,False,Foxp2,5.331,0.262,72.2,4.7,5.07
ORBm,032 L5 NP CTX Glut,007 L2/3 IT CTX Glut,False,Trhr,5.317,0.686,71.2,11.1,4.631
ORBm,032 L5 NP CTX Glut,007 L2/3 IT CTX Glut,False,Sema5a,4.622,0.353,61.4,6.5,4.269
ORBm,032 L5 NP CTX Glut,007 L2/3 IT CTX Glut,False,Rprm,4.89,0.641,68.2,11.5,4.249
ORBm,032 L5 NP CTX Glut,007 L2/3 IT CTX Glut,False,Rai14,4.224,0.204,60.3,3.7,4.021
ORBm,032 L5 NP CTX Glut,007 L2/3 IT CTX Glut,False,Amigo2,3.276,0.709,48.9,12.5,2.566
ORBm,032 L5 NP CTX Glut,007 L2/3 IT CTX Glut,False,Cacng5,2.422,0.096,36.9,1.8,2.326
ORBm,032 L5 NP CTX Glut,007 L2/3 IT CTX Glut,False,Ccn2,2.001,0.046,31.4,0.9,1.955
ORBm,032 L5 NP CTX Glut,007 L2/3 IT CTX Glut,False,Slc17a8,1.838,0.029,26.4,0.6,1.809
ORBm,032 L5 NP CTX Glut,022 L5 ET CTX Glut,True,Tshz2,11.913,0.781,100.0,12.6,11.132
ORBm,032 L5 NP CTX Glut,022 L5 ET CTX Glut,True,Nxph1,7.171,0.525,80.1,9.4,6.646
ORBm,032 L5 NP CTX Glut,022 L5 ET CTX Glut,True,Trhr,5.317,0.071,71.2,1.3,5.246
ORBm,032 L5 NP CTX Glut,022 L5 ET CTX Glut,True,Sema5a,4.622,0.402,61.4,7.2,4.22
ORBm,032 L5 NP CTX Glut,022 L5 ET CTX Glut,True,Rai14,4.224,0.249,60.3,4.6,3.976
ORBm,032 L5 NP CTX Glut,022 L5 ET CTX Glut,True,Sema5b,4.037,0.262,54.1,4.9,3.775
ORBm,032 L5 NP CTX Glut,022 L5 ET CTX Glut,True,Amigo2,3.276,0.114,48.9,2.2,3.161
ORBm,032 L5 NP CTX Glut,022 L5 ET CTX Glut,True,Cacng5,2.422,0.036,36.9,0.7,2.386
ORBm,032 L5 NP CTX Glut,022 L5 ET CTX Glut,True,Ccn2,2.001,0.134,31.4,2.6,1.867
ORBm,032 L5 NP CTX Glut,022 L5 ET CTX Glut,True,Slc17a8,1.838,0.026,26.4,0.5,1.812
ORBm,032 L5 NP CTX Glut,022 L5 ET CTX Glut,True,Drd1,1.697,0.055,27.1,1.0,1.641
ORBm,032 L5 NP CTX Glut,029 L6b CTX Glut,False,Tshz2,11.913,0.68,100.0,11.0,11.232
ORBm,032 L5 NP CTX Glut,029 L6b CTX Glut,False,Etv1,9.894,0.9,99.8,14.6,8.993
ORBm,032 L5 NP CTX Glut,029 L6b CTX Glut,False,Rorb,2.728,0.449,37.1,7.8,2.28
ORBm,032 L5 NP CTX Glut,029 L6b CTX Glut,False,Matn2,2.329,0.406,36.1,7.2,1.923
ORBm,032 L5 NP CTX Glut,029 L6b CTX Glut,False,Slc17a8,1.838,0.258,26.4,4.2,1.579
ORBm,032 L5 NP CTX Glut,030 L6 CT CTX Glut,False,Tshz2,11.913,0.645,100.0,10.2,11.267
ORBm,032 L5 NP CTX Glut,030 L6 CT CTX Glut,False,Nxph1,7.171,0.473,80.1,8.2,6.699
ORBm,032 L5 NP CTX Glut,030 L6 CT CTX Glut,False,Trhr,5.317,0.523,71.2,8.1,4.794
ORBm,032 L5 NP CTX Glut,030 L6 CT CTX Glut,False,Amigo2,3.276,0.625,48.9,10.9,2.65
ORBm,032 L5 NP CTX Glut,030 L6 CT CTX Glut,False,Rorb,2.728,0.501,37.1,8.8,2.228
ORBm,032 L5 NP CTX Glut,030 L6 CT CTX Glut,False,Slc17a8,1.838,0.025,26.4,0.5,1.813
ORBm,032 L5 NP CTX Glut,030 L6 CT CTX Glut,False,Cacng5,2.422,0.616,36.9,10.8,1.806
ORBm,032 L5 NP CTX Glut,030 L6 CT CTX Glut,False,Ccn2,2.001,0.808,31.4,13.4,1.193
ORBm,032 L5 NP CTX Glut,046 Vip Gaba,False,Tshz2,11.913,0.665,100.0,9.6,11.248
ORBm,032 L5 NP CTX Glut,046 Vip Gaba,False,Meis2,8.699,0.655,94.5,10.0,8.044
ORBm,032 L5 NP CTX Glut,046 Vip Gaba,False,Spon1,7.75,0.347,92.7,5.3,7.403
ORBm,032 L5 NP CTX Glut,046 Vip Gaba,False,Satb2,6.871,0.454,86.8,6.9,6.418
ORBm,032 L5 NP CTX Glut,046 Vip Gaba,False,Fezf2,6.503,0.106,86.3,1.6,6.397
ORBm,032 L5 NP CTX Glut,046 Vip Gaba,False,Trhr,5.317,0.028,71.2,0.4,5.289
ORBm,032 L5 NP CTX Glut,046 Vip Gaba,False,Slc17a6,5.134,0.043,70.7,0.7,5.091
ORBm,032 L5 NP CTX Glut,046 Vip Gaba,False,Foxp2,5.331,0.301,72.2,4.5,5.03
ORBm,032 L5 NP CTX Glut,046 Vip Gaba,False,Crym,4.315,0.181,62.9,2.8,4.134
ORBm,032 L5 NP CTX Glut,046 Vip Gaba,False,Rai14,4.224,0.401,60.3,5.9,3.824
ORBm,032 L5 NP CTX Glut,046 Vip Gaba,False,Tbr1,4.091,0.363,60.4,5.6,3.728
ORBm,032 L5 NP CTX Glut,046 Vip Gaba,False,Amigo2,3.276,0.093,48.9,1.5,3.182
ORBm,032 L5 NP CTX Glut,049 Lamp5 Gaba,False,Tshz2,11.913,0.443,100.0,6.9,11.47
ORBm,032 L5 NP CTX Glut,049 Lamp5 Gaba,False,Etv1,9.894,0.491,99.8,8.2,9.402
ORBm,032 L5 NP CTX Glut,049 Lamp5 Gaba,False,Meis2,8.699,0.676,94.5,10.9,8.023
ORBm,032 L5 NP CTX Glut,049 Lamp5 Gaba,False,Spon1,7.75,0.446,92.7,7.4,7.304
ORBm,032 L5 NP CTX Glut,049 Lamp5 Gaba,False,Satb2,6.871,0.478,86.8,7.9,6.393
ORBm,032 L5 NP CTX Glut,049 Lamp5 Gaba,False,Fezf2,6.503,0.156,86.3,2.7,6.347
ORBm,032 L5 NP CTX Glut,049 Lamp5 Gaba,False,Slc17a6,5.134,0.036,70.7,0.6,5.098
ORBm,032 L5 NP CTX Glut,049 Lamp5 Gaba,False,Trhr,5.317,0.239,71.2,3.8,5.078
ORBm,032 L5 NP CTX Glut,049 Lamp5 Gaba,False,Foxp2,5.331,0.287,72.2,4.7,5.044
ORBm,032 L5 NP CTX Glut,049 Lamp5 Gaba,False,Rprm,4.89,0.367,68.2,6.1,4.524
ORBm,032 L5 NP CTX Glut,049 Lamp5 Gaba,False,Crym,4.315,0.22,62.9,3.7,4.095
ORBm,032 L5 NP CTX Glut,049 Lamp5 Gaba,False,Rai14,4.224,0.131,60.3,2.1,4.094
ORBm,032 L5 NP CTX Glut,052 Pvalb Gaba,False,Tshz2,11.913,0.591,100.0,9.8,11.321
ORBm,032 L5 NP CTX Glut,052 Pvalb Gaba,False,Meis2,8.699,0.585,94.5,10.2,8.114
ORBm,032 L5 NP CTX Glut,052 Pvalb Gaba,False,Fezf2,6.503,0.115,86.3,2.1,6.387
ORBm,032 L5 NP CTX Glut,052 Pvalb Gaba,False,Satb2,6.871,0.62,86.8,10.3,6.251
ORBm,032 L5 NP CTX Glut,052 Pvalb Gaba,False,Trhr,5.317,0.089,71.2,1.4,5.228
ORBm,032 L5 NP CTX Glut,052 Pvalb Gaba,False,Slc17a6,5.134,0.038,70.7,0.7,5.096
ORBm,032 L5 NP CTX Glut,052 Pvalb Gaba,False,Foxp2,5.331,0.517,72.2,8.3,4.814
ORBm,032 L5 NP CTX Glut,052 Pvalb Gaba,False,Rprm,4.89,0.369,68.2,6.5,4.521
ORBm,032 L5 NP CTX Glut,052 Pvalb Gaba,False,Rai14,4.224,0.138,60.3,2.4,4.086
ORBm,032 L5 NP CTX Glut,052 Pvalb Gaba,False,Crym,4.315,0.239,62.9,4.3,4.076
ORBm,032 L5 NP CTX Glut,052 Pvalb Gaba,False,Tbr1,4.091,0.495,60.4,8.6,3.596
ORBm,032 L5 NP CTX Glut,052 Pvalb Gaba,False,Sema5b,4.037,0.604,54.1,10.1,3.433
ORBm,032 L5 NP CTX Glut,053 Sst Gaba,False,Tshz2,11.913,0.74,100.0,11.9,11.173
ORBm,032 L5 NP CTX Glut,053 Sst Gaba,False,Etv1,9.894,0.868,99.8,13.5,9.026
ORBm,032 L5 NP CTX Glut,053 Sst Gaba,False,Meis2,8.699,0.632,94.5,10.9,8.067
ORBm,032 L5 NP CTX Glut,053 Sst Gaba,False,Nfib,7.78,0.789,94.3,13.5,6.991
ORBm,032 L5 NP CTX Glut,053 Sst Gaba,False,Fezf2,6.503,0.14,86.3,2.5,6.363
ORBm,032 L5 NP CTX Glut,053 Sst Gaba,False,Satb2,6.871,0.554,86.8,9.4,6.317
ORBm,032 L5 NP CTX Glut,053 Sst Gaba,False,Trhr,5.317,0.028,71.2,0.5,5.289
ORBm,032 L5 NP CTX Glut,053 Sst Gaba,False,Foxp2,5.331,0.237,72.2,4.1,5.094
ORBm,032 L5 NP CTX Glut,053 Sst Gaba,False,Slc17a6,5.134,0.053,70.7,0.9,5.082
ORBm,032 L5 NP CTX Glut,053 Sst Gaba,False,Rprm,4.89,0.414,68.2,7.2,4.476
ORBm,032 L5 NP CTX Glut,053 Sst Gaba,False,Rai14,4.224,0.153,60.3,2.7,4.072
ORBm,032 L5 NP CTX Glut,053 Sst Gaba,False,Crym,4.315,0.261,62.9,4.6,4.054
ORBm,046 Vip Gaba,004 L6 IT CTX Glut,False,Vip,10.676,0.527,92.9,9.5,10.149
ORBm,046 Vip Gaba,004 L6 IT CTX Glut,False,Gad1,9.306,0.697,98.8,12.6,8.608
ORBm,046 Vip Gaba,004 L6 IT CTX Glut,False,Gad2,9.114,0.625,95.9,11.2,8.489
ORBm,046 Vip Gaba,004 L6 IT CTX Glut,False,Slc6a1,8.433,0.555,96.5,10.1,7.878
ORBm,046 Vip Gaba,004 L6 IT CTX Glut,False,Prox1,7.581,0.053,89.3,0.9,7.529
ORBm,046 Vip Gaba,004 L6 IT CTX Glut,False,Dlx1,6.394,0.098,80.7,1.8,6.296
ORBm,046 Vip Gaba,004 L6 IT CTX Glut,False,Maf,6.269,0.398,76.1,7.1,5.872
